Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
152979;Mirae Asset Nifty LargeMidcap 250 Index Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF769K01MI8;INF769K01MH0;10.6258;26-Aug-2026
152968;Mirae Asset Nifty Total Market Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF769K01MD9;;10.5812;26-Aug-2026
152969;Mirae Asset Nifty Total Market Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF769K01ME7;INF769K01MF4;10.5809;26-Aug-2026
152970;Mirae Asset Nifty Total Market Index Fund - Regular Plan - Growth;Regular Plan;Growth;INF769K01MA5;;10.4492;26-Aug-2026
152971;Mirae Asset Nifty Total Market Index Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF769K01MB3;INF769K01MC1;10.4488;26-Aug-2026

UTI Mutual Fund
143341;UTI Nifty Next 50 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789FC12T1;;27.6937;26-Aug-2026
143340;UTI Nifty Next 50 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789FC11T3;;26.587;26-Aug-2026
151764;UTI BSE Housing Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AYR1;;14.4798;26-Aug-2026
151763;UTI BSE Housing Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AYS9;;14.2748;26-Aug-2026
149881;UTI BSE Low Volatility Index Fund - Direct Plan  - Growth Option;Direct Plan;Growth;INF789F1AVF2;;16.3442;26-Aug-2026
149880;UTI BSE Low Volatility Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AVE5;;16.0068;26-Aug-2026
149803;UTI BSE Sensex Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AVD7;;14.0165;26-Aug-2026
149802;UTI BSE Sensex Index Fund - Regular Plan  -Growth Option;Regular Plan;Growth;INF789F1AVC9;;13.9541;26-Aug-2026
148703;UTI Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AUT5;;21.7755;26-Aug-2026
148704;UTI Nifty 200 Momentum 30 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AUS7;;21.2012;26-Aug-2026
152859;UTI Nifty 200 Quality 30 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AZH9;;9.0405;26-Aug-2026
152858;UTI Nifty 200 Quality 30 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AZG1;;8.9524;26-Aug-2026
151739;UTI Nifty 500 Value 50 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AYN0;;22.4481;26-Aug-2026
151738;UTI Nifty 500 Value 50 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AYO8;;22.1005;26-Aug-2026
153086;UTI Nifty Alpha Low-Volatility 30 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AZM9;;9.9249;26-Aug-2026
153087;UTI Nifty Alpha Low-Volatility 30 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AZL1;;9.8415;26-Aug-2026
153270;UTI Nifty India Manufacturing Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AB48;;12.9015;26-Aug-2026
153271;UTI Nifty India Manufacturing Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AB30;;12.8114;26-Aug-2026
153089;UTI Nifty Midcap 150 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AZO5;;11.2962;26-Aug-2026
153088;UTI Nifty Midcap 150 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AZN7;;11.2005;26-Aug-2026
150313;UTI Nifty Midcap 150 Quality 50 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AVH8;;14.6639;26-Aug-2026
150312;UTI Nifty Midcap 150 Quality 50 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AVG0;;14.3745;26-Aug-2026
153272;UTI Nifty Midsmallcap 400 Momentum Quality 100 Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AB22;;11.9879;26-Aug-2026
153273;UTI Nifty Midsmallcap 400 Momentum Quality 100 Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AB06;;11.897;26-Aug-2026
152864;UTI Nifty Private Bank Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AZJ5;;10.3059;26-Aug-2026
152865;UTI Nifty Private Bank Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AZI7;;10.2058;26-Aug-2026
151762;UTI Nifty50 Equal Weight Index Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F1AYP5;;15.3351;26-Aug-2026
151761;UTI Nifty50 Equal Weight Index Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F1AYQ3;;15.1146;26-Aug-2026
154197;UTI Nifty500 Shariah Index Fund - Direct Plan Growth Option;Direct Plan;Growth;INF789F1AD04;;10.2453;26-Aug-2026
154198;UTI Nifty500 Shariah Index Fund - Regular Plan Growth Option;Regular Plan;Growth;INF789F1AC96;;10.2224;26-Aug-2026

Open Ended Schemes ( Index Funds - Hybrid Fund )


Mirae Asset Mutual Fund
154493;Mirae Asset Nifty200 Momentum 30 Plus 8-13yr G-Sec 75:25 Index Fund - Direct Plan - Growth;Direct Plan;Growth;INF769K01RG1;;10.349;26-Aug-2026
154494;Mirae Asset Nifty200 Momentum 30 Plus 8-13yr G-Sec 75:25 Index Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF769K01RI7;INF769K01RH9;10.349;26-Aug-2026
154495;Mirae Asset Nifty200 Momentum 30 Plus 8-13yr G-Sec 75:25 Index Fund - Regular Plan - Growth;Regular Plan;Growth;INF769K01RD8;;10.343;26-Aug-2026
154496;Mirae Asset Nifty200 Momentum 30 Plus 8-13yr G-Sec 75:25 Index Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF769K01RF3;INF769K01RE6;10.343;26-Aug-2026

Open Ended Schemes ( Exchange Traded Funds (ETFs) - Equity ETF )


Bajaj Finserv Mutual Fund
154492;Bajaj Finserv BSE Top 10 Banks ETF;;;INF0QA701CI0;;20.9575;26-Aug-2026

Invesco Mutual Fund
154537;Invesco India BSE Sensex ETF;Regular Plan;Growth;INF205KA1CA1;;77.5013;26-Aug-2026
115284;Invesco India Nifty 50 Exchange Traded Fund;Regular Plan;Growth;INF205KA1CC7;;277.8507;26-Aug-2026
154536;Invesco India Nifty Bank ETF;Regular Plan;Growth;INF205KA1CB9;;57.7354;26-Aug-2026

Jio BlackRock Mutual Fund
154550;JioBlackRock Nifty 50 ETF;;;INF22M001184;;12.4102;26-Aug-2026

Kotak Mahindra Mutual Fund
154491;Kotak Nifty Private Bank ETF;;;INF174KA1A94;;27.822;26-Aug-2026
106929;Kotak Nifty PSU Bank ETF;;;INF174KA1A86;;86.8199;26-Aug-2026

Mirae Asset Mutual Fund
153379;Mirae Asset BSE 200 Equal Weight ETF;;;INF769K01OA1;;14.0505;26-Aug-2026
154061;Mirae Asset BSE 500 Dividend Leaders 50 ETF;;;INF769K01PY8;;35.8238;26-Aug-2026
154182;Mirae Asset BSE India Defence ETF;;;INF769K01QC2;;82.5972;26-Aug-2026
154626;Mirae Asset BSE LargeMid (60:40) Stable Dividend 50 ETF;;;INF769K01RK3;;36.8778;26-Aug-2026
154471;Mirae Asset BSE Midcap 150 Momentum 30 ETF;;;INF769K01RC0;;13.2884;26-Aug-2026
153384;Mirae Asset BSE Select IPO ETF;;;INF769K01ON4;;49.3100;26-Aug-2026
152097;Mirae Asset BSE Sensex ETF;;;INF769K01KT9;;80.0149;26-Aug-2026
148572;Mirae Asset Nifty 100 ESG Sector Leaders ETF;;;INF769K01GS9;;41.6946;26-Aug-2026
151604;Mirae Asset Nifty 100 Low Volatility 30 ETF;;;INF769K01JU9;;207.7897;26-Aug-2026
152134;Mirae Asset Nifty 200 Alpha 30 ETF;;;INF769K01KU7;;27.3941;26-Aug-2026
145633;Mirae Asset Nifty 50 ETF;;;INF769K01EG9;;263.5483;26-Aug-2026
154169;Mirae Asset Nifty 500 Healthcare ETF;;;INF769K01QA6;;21.6470;26-Aug-2026
154299;Mirae Asset Nifty 500 Value 50 ETF;;;INF769K01QV2;;16.2573;26-Aug-2026
151857;Mirae Asset Nifty Bank ETF;;;INF769K01KR3;;589.6257;26-Aug-2026
153945;Mirae Asset Nifty Energy ETF;;;INF769K01PR2;;38.3302;26-Aug-2026
152715;Mirae Asset Nifty EV and New Age Automotive ETF;;;INF769K01LQ3;;33.4943;26-Aug-2026
149105;Mirae Asset Nifty Financial Services ETF;;;INF769K01HI8;;27.4583;26-Aug-2026
154181;Mirae Asset Nifty India Infrastructure & Logistics ETF;;;INF769K01QB4;;12.1795;26-Aug-2026
153642;Mirae Asset Nifty India Internet ETF;;;INF769K01PB6;;14.8120;26-Aug-2026
149786;Mirae Asset Nifty India Manufacturing ETF;;;INF769K01IB1;;168.6845;26-Aug-2026
153191;Mirae Asset Nifty India New Age Consumption ETF;;;INF769K01NS5;;12.3405;26-Aug-2026
152155;Mirae Asset Nifty IT ETF;;;INF769K01KV5;;32.1630;26-Aug-2026
152924;Mirae Asset Nifty Metal ETF;;;INF769K01LY7;;13.6773;26-Aug-2026
149918;Mirae Asset Nifty Midcap 150 ETF;;;INF769K01IC9;;24.0744;26-Aug-2026
152634;Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF;;;INF769K01LJ8;;52.4934;26-Aug-2026
147906;Mirae Asset Nifty Next 50 ETF;;;INF769K01FN2;;769.8139;26-Aug-2026
152929;Mirae Asset Nifty PSU Bank ETF;;;INF769K01LZ4;;87.4717;26-Aug-2026
153946;Mirae Asset Nifty Smallcap 250 ETF;;;INF769K01PQ4;;18.5178;26-Aug-2026
152455;Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF;;;INF769K01LC3;;49.1393;26-Aug-2026
154060;Mirae Asset Nifty Top 20 Equal Weight ETF;;;INF769K01PZ5;;8.9809;26-Aug-2026
153519;Mirae Asset Nifty 50 Equal Weight ETF;;;INF769K01OO2;;334.2475;26-Aug-2026
152811;Mirae Asset Nifty500 Multicap 50:25:25 ETF;;;INF769K01LX9;;16.9388;26-Aug-2026

Motilal Oswal Mutual Fund
154551;Motilal Oswal Nifty Metal ETF;;;;;13.5422;26-Aug-2026
154552;Motilal Oswal Nifty Oil & Gas ETF;;;;;11.1567;26-Aug-2026

UTI Mutual Fund
146388;UTI - BSE Sensex Next 50 Exchange Traded Fund;Direct Plan;Growth;INF789F1AUU3;;96.6256;26-Aug-2026
141665;UTI Nifty Next 50 Exchange Traded Fund;Direct Plan;Growth;INF789F1AUW9;;80.5192;26-Aug-2026
135321;UTI BSE Sensex ETF;Direct Plan;;INF789FB1X58;;859.1353;26-Aug-2026
135320;UTI Nifty 50 ETF;Direct Plan;;INF789F1AZC0;;268.625;26-Aug-2026
148173;UTI Nifty Bank ETF;Direct Plan;Growth;INF789F1AUV1;;59.8581;26-Aug-2026
152355;UTI Nifty IT ETF;Direct Plan;Growth;INF789F1AZD8;;319.1008;26-Aug-2026
152050;UTI Nifty Midcap 150 Exchange Traded Fund;Direct Plan;Growth;INF789F1AYX9;;237.9385;26-Aug-2026

Open Ended Schemes ( Exchange Traded Funds (ETFs) - Debt ETF )


Groww Mutual Fund
152891;Groww Nifty 1D Rate Liquid ETF;;;INF666M01IP5;;110.4971;26-Aug-2026

Mirae Asset Mutual Fund
153045;Mirae Asset Nifty 1D Rate Liquid ETF - Growth;;;INF769K01MY5;;1100.5049;26-Aug-2026
151908;Mirae Asset Nifty 1D Rate Liquid ETF-IDCW;;;;INF769K01KS1;1000.0000;26-Aug-2026

UTI Mutual Fund
154466;UTI Nifty 1D Rate Liquid ETF - Growth;Direct Plan;Growth;INF789F1AG68;;1005.6592;26-Aug-2026

Open Ended Schemes ( Exchange Traded Funds (ETFs) - Hybrid ETF )


Mirae Asset Mutual Fund
154497;Mirae Asset Nifty200 Momentum 30 Plus 8-13 yr G-Sec 50:50 ETF;;;INF769K01RJ5;;10.1730;26-Aug-2026

Open Ended Schemes ( Exchange Traded Funds (ETFs) - Gold ETF )


360 ONE Mutual Fund
153357;360 ONE Gold ETF;Direct Plan;GROWTH Option;INF579M01BB5;;155.6666;26-Aug-2026

Groww Mutual Fund
152957;Groww Gold ETF;;;INF666M01OE7;;15.5761;26-Aug-2026

Invesco Mutual Fund
112368;Invesco India Gold Exchange Traded Fund;Regular Plan;Growth;INF205KA1BP1;;138.7199;26-Aug-2026

Mirae Asset Mutual Fund
151416;Mirae Asset Gold ETF;;;INF769K01JP9;;155.0447;26-Aug-2026

UTI Mutual Fund
105463;UTI GOLD Exchange Traded Fund;Direct Plan;Growth;INF789F1AUX7;;134.3028;26-Aug-2026

Open Ended Schemes ( Exchange Traded Funds (ETFs) - Silver ETF )


360 ONE Mutual Fund
153415;360 ONE Silver ETF;Direct Plan;GROWTH Option;INF579M01BC3;;236.6066;26-Aug-2026

Groww Mutual Fund
153524;Groww Silver ETF;;;INF666M01OF4;;23.5694;26-Aug-2026

Mirae Asset Mutual Fund
151779;Mirae Asset Silver ETF;;;INF769K01KG6;;234.0696;26-Aug-2026

quant Mutual Fund
154625;quant Silver ETF;Direct Plan;;;;24.2685;26-Aug-2026

UTI Mutual Fund
151730;UTI Silver Exchange Traded Fund;Direct Plan;Growth;INF789F1AYK6;;232.1996;26-Aug-2026

Open Ended Schemes ( Exchange Traded Funds (ETFs) - Other ETF )


360 ONE Mutual Fund
154366;360 ONE MSCI India ETF;Direct Plan;GROWTH Option;INF579M01BP5;;10.2011;26-Aug-2026

Groww Mutual Fund
154199;Groww BSE Hospitals ETF;;;INF666M01OD9;;52.1286;26-Aug-2026
153744;Groww BSE Power ETF;;;INF666M01LM6;;11.3219;26-Aug-2026
153329;Groww Nifty 200 ETF;;;INF666M01JV1;;11.4711;26-Aug-2026
153699;Groww Nifty 50 ETF;;;INF666M01LL8;;9.79;26-Aug-2026
153583;Groww Nifty 500 Low Volatility 50 ETF;;;INF666M01LB9;;10.429;26-Aug-2026
153452;Groww Nifty 500 Momentum 50 ETF;;;INF666M01KJ4;;11.1242;26-Aug-2026
153907;Groww Nifty Capital Markets ETF;;;INF666M01MM4;;11.6694;26-Aug-2026
154476;Groww Nifty Cements ETF;;;INF666M01PH7;;15.1058;26-Aug-2026
154111;Groww Nifty Chemicals ETF;;;INF666M01NP5;;30.45;26-Aug-2026
152764;GROWW NIFTY EV & NEW AGE AUTOMOTIVE ETF;;;INF666M01IH2;;33.3643;26-Aug-2026
152845;Groww Nifty India Defence ETF;;;INF666M01IO8;;97.3256;26-Aug-2026
153625;Groww Nifty India Internet ETF;;;INF666M01LI4;;10.9655;26-Aug-2026
153229;Groww Nifty India Railways PSU ETF;;;INF666M01JJ6;;28.7081;26-Aug-2026
154034;Groww Nifty Metal ETF;;;INF666M01NI0;;12.9092;26-Aug-2026
153940;Groww Nifty Midcap 150 ETF;;;INF666M01MV5;;236.0273;26-Aug-2026
153785;Groww Nifty Next 50 ETF;;;INF666M01LZ8;;74.8621;26-Aug-2026
154345;Groww Nifty Private Bank ETF;;;INF666M01OT5;;27.8616;26-Aug-2026
154163;Groww Nifty PSE ETF;;;INF666M01NQ3;;97.7786;26-Aug-2026
154277;Groww Nifty PSU Bank ETF;;;INF666M01OG2;;86.9655;26-Aug-2026
153899;Groww Nifty Realty ETF;;;INF666M01MN2;;10.2094;26-Aug-2026
153923;Groww Nifty Smallcap250 ETF;;;INF666M01MO0;;10.6575;26-Aug-2026
154384;Groww Nifty Smallcap 250 Momentum Quality 100 ETF;;;INF666M01PG9;;49.1985;26-Aug-2026

ICICI Prudential Mutual Fund
154503;ICICI Prudential BSE Insurance ETF;;;INF109K1A567;;15.5121;26-Aug-2026

Open Ended Schemes ( Exchange Traded Funds (ETFs) - ETFs investing overseas )


Mirae Asset Mutual Fund
149379;Mirae Asset Hang Seng TECH ETF;;;INF769K01HS7;;18.9601;26-Aug-2026

Open Ended Schemes ( Fund of Funds Scheme (Domestic) - Fund of Funds Scheme (Domestic) )


Groww Mutual Fund
154200;Groww BSE Hospitals ETF FOF Direct Growth;Direct Plan;Growth;INF666M01NX9;;10.9151;26-Aug-2026
154221;Groww BSE Hospitals ETF FOF Direct IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01NY7;INF666M01NZ4;10.9154;26-Aug-2026
154223;Groww BSE Hospitals ETF FOF Regular Growth;Regular Plan;Growth;INF666M01OA5;;10.8949;26-Aug-2026
154222;Groww BSE Hospitals ETF FOF Regular IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01OB3;INF666M01OC1;10.8949;26-Aug-2026
153745;Groww BSE Power ETF FOF Direct Growth;Direct Plan;Growth;INF666M01LN4;;11.5371;26-Aug-2026
153746;Groww BSE Power ETF FOF Direct IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01LO2;INF666M01LP9;11.5371;26-Aug-2026
153748;Groww BSE Power ETF FOF Regular Growth;Regular Plan;Growth;INF666M01LQ7;;11.4836;26-Aug-2026
153747;Groww BSE Power ETF FOF Regular IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01LR5;INF666M01LS3;11.4836;26-Aug-2026
152980;Groww Gold ETF FOF - DIRECT - GROWTH;Direct Plan;Growth;INF666M01IX9;;19.5706;26-Aug-2026
153004;Groww Gold ETF FOF - DIRECT - IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01IY7;INF666M01IZ4;19.5706;26-Aug-2026
153006;Groww Gold ETF FOF - REGULAR - GROWTH;Regular Plan;Growth;INF666M01JA5;;19.4634;26-Aug-2026
153005;Groww Gold ETF FOF - REGULAR - IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01JB3;INF666M01JC1;19.4638;26-Aug-2026
153328;Groww Nifty 200 ETF FOF - Direct - Growth;Direct Plan;Growth;INF666M01JQ1;;11.7579;26-Aug-2026
153343;Groww Nifty 200 ETF FOF - Direct - IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01JR9;INF666M01JS7;11.7578;26-Aug-2026
153342;Groww Nifty 200 ETF FOF - Regular - Growth;Regular Plan;Growth;INF666M01JT5;;11.6645;26-Aug-2026
153344;Groww Nifty 200 ETF FOF - Regular - IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01JU3;INF666M01JW9;11.6646;26-Aug-2026
153453;Groww Nifty 500 Momentum 50 ETF FOF - Direct Plan - Growth;Direct Plan;Growth;INF666M01JX7;;11.0341;26-Aug-2026
153454;Groww Nifty 500 Momentum 50 ETF FOF - Direct Plan - IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01JY5;INF666M01KB1;11.0462;26-Aug-2026
153455;Groww Nifty 500 Momentum 50 ETF FOF - Regular Plan - IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01KH8;INF666M01KI6;10.9684;26-Aug-2026
153456;Groww Nifty 500 Momentum 50 ETF FOF - Regular Plan- Growth;Regular Plan;Growth;INF666M01KC9;;10.9685;26-Aug-2026
153908;Groww Nifty Capital Markets ETF FOF Direct Growth;Direct Plan;Growth;INF666M01MG6;;11.8007;26-Aug-2026
153917;Groww Nifty Capital Markets ETF FOF Direct IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01MH4;INF666M01MI2;11.8007;26-Aug-2026
153918;Groww Nifty Capital Markets ETF FOF Regular Growth;Regular Plan;Growth;INF666M01MJ0;;11.7598;26-Aug-2026
153919;Groww Nifty Capital Markets ETF FOF Regular IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01MK8;INF666M01ML6;11.7599;26-Aug-2026
152771;Groww Nifty EV & New Age Automotive ETF FOF - Direct Plan - IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01IM2;INF666M01IN0;10.1639;26-Aug-2026
152773;Groww Nifty EV & New Age Automotive ETF FOF - Regular Plan - Growth;Regular Plan;Growth;INF666M01II0;;10.08;26-Aug-2026
152772;Groww Nifty EV & New Age Automotive ETF FOF - Regular Plan - IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01IJ8;INF666M01IK6;10.0801;26-Aug-2026
152770;Groww Nifty EV & New Age Automotive ETF FOF- Direct Plan - Growth;Direct Plan;Growth;INF666M01IL4;;10.1634;26-Aug-2026
152926;Groww Nifty India Defence ETF FOF - Direct - IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01IR1;INF666M01IS9;14.349;26-Aug-2026
152925;Groww Nifty India Defence ETF FOF - Direct Growth;Direct Plan;Growth;INF666M01IQ3;;14.3488;26-Aug-2026
152927;Groww Nifty India Defence ETF FOF - Regular - Growth;Regular Plan;Growth;INF666M01IT7;;14.2429;26-Aug-2026
152928;Groww Nifty India Defence ETF FOF - Regular - IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01IU5;INF666M01IV3;14.2412;26-Aug-2026
153626;Groww Nifty India Internet ETF FOF - Direct - Growth;Direct Plan;Growth;INF666M01LC7;;10.9099;26-Aug-2026
153632;Groww Nifty India Internet ETF FOF - Direct - IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01LD5;INF666M01LE3;10.9099;26-Aug-2026
153633;Groww Nifty India Internet ETF FOF - Regular - Growth;Regular Plan;Growth;INF666M01LF0;;10.8532;26-Aug-2026
153631;Groww Nifty India Internet ETF FOF - Regular - IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01LG8;INF666M01LH6;10.8531;26-Aug-2026
154164;Groww Nifty PSE ETF FOF Direct Growth;Direct Plan;Growth;INF666M01NR1;;9.4336;26-Aug-2026
154172;Groww Nifty PSE ETF FOF Direct IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01NS9;INF666M01NT7;9.4336;26-Aug-2026
154173;Groww Nifty PSE ETF FOF Regular Growth;Regular Plan;Growth;INF666M01NU5;;9.4189;26-Aug-2026
154174;Groww Nifty PSE ETF FOF Regular IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01NV3;INF666M01NW1;9.4189;26-Aug-2026
153525;Groww Silver ETF FOF - Direct - Growth;Direct Plan;Growth;INF666M01KQ9;;23.3643;26-Aug-2026
153526;Groww Silver ETF FOF - Direct - IDCW;Direct Plan;Income Distribution cum capital withdrawal;INF666M01KR7;INF666M01KS5;23.3692;26-Aug-2026
153527;Groww Silver ETF FOF - Regular - Growth;Regular Plan;Growth;INF666M01KX5;;23.246;26-Aug-2026
153528;Groww Silver ETF FOF - Regular - IDCW;Regular Plan;Income Distribution cum capital withdrawal;INF666M01KY3;INF666M01KZ0;23.2459;26-Aug-2026

Invesco Mutual Fund
120531;Invesco India Gold ETF Fund of Fund - Direct Plan - Growth;Direct Plan;Growth;INF205K01NJ9;;46.5504;26-Aug-2026
120530;Invesco India Gold ETF Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment);Direct Plan;IDCW;INF205K01NH3;INF205K01NI1;46.4791;26-Aug-2026
116077;Invesco India Gold ETF Fund of Fund - Regular Plan - Growth;Regular Plan;Growth;INF205K01FA4;;44.6709;26-Aug-2026
116075;Invesco India Gold ETF Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment);Regular Plan;IDCW;INF205K01FB2;INF205K01FC0;44.6758;26-Aug-2026

Mirae Asset Mutual Fund
153380;Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Direct Plan - Growth;Direct Plan;Growth;INF769K01OE3;;12.004;26-Aug-2026
153381;Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF769K01OG8;INF769K01OF0;12.001;26-Aug-2026
153382;Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Regular Plan - Growth;Regular Plan;Growth;INF769K01OB9;;11.916;26-Aug-2026
153383;Mirae Asset BSE 200 Equal Weight ETF Fund of Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF769K01OD5;INF769K01OC7;11.913;26-Aug-2026
154187;Mirae Asset BSE India Defence ETF FOF - Direct Plan - Growth;Direct Plan;Growth;INF769K01QG3;;12.244;26-Aug-2026
154188;Mirae Asset BSE India Defence ETF FOF - Direct Plan - IDCW;Direct Plan;IDCW;INF769K01QI9;INF769K01QH1;12.242;26-Aug-2026
